id	gocat	goterm	goid
ssr2857	M	metal ion binding	GO:0046872
ssr3184	M	electron carrier activity	GO:0009055
ssr3184	M	iron-sulfur cluster binding	GO:0051536
ssr3304	B	chlorophyll biosynthetic process	GO:0015995
ssr3304	B	oxidation reduction	GO:0055114
ssr3304	B	photosynthesis	GO:0015979
ssr3304	M	oxidoreductase activity	GO:0016491
ssr3307	B	protein secretion	GO:0009306
ssr3307	C	integral to membrane	GO:0016021
ssr3307	M	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	GO:0015450
ssr3383	B	photosynthesis	GO:0015979
ssr3383	C	phycobilisome	GO:0030089
ssr3410	B	monovalent inorganic cation transport	GO:0015672
ssr3410	B	proton transport	GO:0015992
ssr3410	M	monovalent cation:hydrogen antiporter activity	GO:0005451
ssr3451	B	photosynthesis	GO:0015979
ssr3451	B	photosynthesis, light reaction	GO:0019684
ssr3451	B	photosynthetic electron transport chain	GO:0009767
ssr3451	C	integral to membrane	GO:0016021
ssr3451	C	photosystem II	GO:0009523
ssr3451	C	photosystem II reaction center	GO:0009539
ssr3451	C	plasma membrane-derived thylakoid photosystem II	GO:0030096
ssr3451	C	plastid	GO:0009536
ssr3451	C	thylakoid	GO:0009579
ssr3451	M	heme binding	GO:0020037
ssr3451	M	metal ion binding	GO:0046872
ssr2755	B	RNA catabolic process	GO:0006401
ssr2755	M	endonuclease activity	GO:0004519
ssr3572	B	RNA catabolic process	GO:0006401
ssr3572	M	endonuclease activity	GO:0004519
slr1986	B	photosynthesis	GO:0015979
slr1986	C	phycobilisome	GO:0030089
slr1991	B	cyclic nucleotide biosynthetic process	GO:0009190
slr1991	B	intracellular signaling cascade	GO:0007242
slr1991	M	phosphorus-oxygen lyase activity	GO:0016849
slr1992	B	oxidation reduction	GO:0055114
slr1992	B	response to oxidative stress	GO:0006979
slr1992	M	glutathione peroxidase activity	GO:0004602
slr1993	B	metabolic process	GO:0008152
slr1993	M	catalytic activity	GO:0003824
slr1993	M	transferase activity, transferring acyl groups other than amino-acyl groups	GO:0016747
slr1994	B	metabolic process	GO:0008152
slr1994	B	oxidation reduction	GO:0055114
slr1994	M	binding	GO:0005488
slr1994	M	catalytic activity	GO:0003824
slr1994	M	oxidoreductase activity	GO:0016491
slr1998	B	metabolic process	GO:0008152
slr1998	B	oxidation reduction	GO:0055114
slr1998	M	monooxygenase activity	GO:0004497
slr1998	M	oxidoreductase activity	GO:0016491
slr2001	B	cellular macromolecule metabolic process	GO:0044260
slr2001	B	proteolysis	GO:0006508
slr2001	M	hydrolase activity	GO:0016787
slr2001	M	serine-type peptidase activity	GO:0008236
slr2002	B	biosynthetic process	GO:0009058
slr2002	B	macromolecule biosynthetic process	GO:0009059
slr2002	M	ATP binding	GO:0005524
slr2002	M	catalytic activity	GO:0003824
slr2002	M	ligase activity	GO:0016874
slr2006	B	ATP synthesis coupled electron transport	GO:0042773
slr2006	B	oxidation reduction	GO:0055114
slr2006	M	oxidoreductase activity, acting on NADH or NADPH	GO:0016651
slr2007	B	ATP synthesis coupled electron transport	GO:0042773
slr2007	B	oxidation reduction	GO:0055114
slr2007	M	NADH dehydrogenase (ubiquinone) activity	GO:0008137
slr2008	B	ATP synthesis coupled electron transport	GO:0042773
slr2008	B	oxidation reduction	GO:0055114
slr2008	M	oxidoreductase activity, acting on NADH or NADPH	GO:0016651
slr2009	B	ATP synthesis coupled electron transport	GO:0042773
slr2009	B	oxidation reduction	GO:0055114
slr2009	M	NADH dehydrogenase (ubiquinone) activity	GO:0008137
slr2019	B	transmembrane transport	GO:0055085
slr2019	B	transport	GO:0006810
slr2019	C	integral to membrane	GO:0016021
slr2019	M	ATP binding	GO:0005524
slr2019	M	ATPase activity	GO:0016887
slr2019	M	ATPase activity, coupled to transmembrane movement of substances	GO:0042626
slr2019	M	nucleoside-triphosphatase activity	GO:0017111
slr2019	M	nucleotide binding	GO:0000166
slr2023	B	fatty acid biosynthetic process	GO:0006633
slr2023	B	metabolic process	GO:0008152
slr2023	M	[acyl-carrier-protein] S-malonyltransferase activity	GO:0004314
slr2023	M	binding	GO:0005488
slr2023	M	catalytic activity	GO:0003824
slr2023	M	transferase activity	GO:0016740
slr2024	B	regulation of transcription, DNA-dependent	GO:0006355
slr2024	B	two-component signal transduction system (phosphorelay)	GO:0000160
slr2024	M	two-component response regulator activity	GO:0000156
slr2026	B	cellular metabolic process	GO:0044237
slr2026	B	folic acid and derivative biosynthetic process	GO:0009396
slr2026	M	dihydropteroate synthase activity	GO:0004156
slr2030	M	protein binding	GO:0005515
slr2031	M	catalytic activity	GO:0003824
slr2031	M	phosphoprotein phosphatase activity	GO:0004721
slr2033	M	electron carrier activity	GO:0009055
slr2033	M	metal ion binding	GO:0046872
slr2035	B	cellular amino acid biosynthetic process	GO:0008652
slr2035	B	proline biosynthetic process	GO:0006561
slr2035	C	cytoplasm	GO:0005737
slr2035	M	RNA binding	GO:0003723
slr2035	M	glutamate 5-kinase activity	GO:0004349
slr2036	B	transposition, DNA-mediated	GO:0006313
slr2036	M	DNA binding	GO:0003677
slr2036	M	nucleic acid binding	GO:0003676
slr2036	M	transposase activity	GO:0004803
slr2043	B	metal ion transport	GO:0030001
slr2043	M	metal ion binding	GO:0046872
slr2044	M	ATP binding	GO:0005524
slr2044	M	ATPase activity	GO:0016887
slr2044	M	nucleoside-triphosphatase activity	GO:0017111
slr2044	M	nucleotide binding	GO:0000166
slr2045	B	transport	GO:0006810
slr2045	C	membrane	GO:0016020
slr2045	M	ATP binding	GO:0005524
slr2045	M	ATPase activity, coupled to transmembrane movement of substances	GO:0042626
slr2046	B	homophilic cell adhesion	GO:0007156
slr2046	C	membrane	GO:0016020
slr2046	M	calcium ion binding	GO:0005509
slr2047	M	ATP binding	GO:0005524
slr2053	M	catalytic activity	GO:0003824
slr2057	B	transmembrane transport	GO:0055085
slr2057	B	transport	GO:0006810
slr2057	C	integral to membrane	GO:0016021
slr2057	C	membrane	GO:0016020
slr2057	M	transporter activity	GO:0005215
slr2058	B	DNA metabolic process	GO:0006259
slr2058	B	DNA topological change	GO:0006265
slr2058	B	DNA unwinding during replication	GO:0006268
slr2058	C	chromosome	GO:0005694
slr2058	M	DNA binding	GO:0003677
slr2058	M	DNA topoisomerase activity	GO:0003916
slr2058	M	DNA topoisomerase type I activity	GO:0003917
slr2058	M	nucleic acid binding	GO:0003676
slr2059	M	electron carrier activity	GO:0009055
slr2059	M	iron-sulfur cluster binding	GO:0051536
slr2060	B	metabolic process	GO:0008152
slr2060	M	acyltransferase activity	GO:0008415
slr2067	B	photosynthesis	GO:0015979
slr2067	C	phycobilisome	GO:0030089
slr2072	B	cellular amino acid metabolic process	GO:0006520
slr2072	B	isoleucine biosynthetic process	GO:0009097
slr2072	B	metabolic process	GO:0008152
slr2072	M	L-threonine ammonia-lyase activity	GO:0004794
slr2072	M	catalytic activity	GO:0003824
slr2072	M	pyridoxal phosphate binding	GO:0030170
slr2073	B	barrier septum formation	GO:0000917
slr2073	M	protein binding	GO:0005515
slr2074	B	polysaccharide metabolic process	GO:0005976
slr2074	M	nucleotidyltransferase activity	GO:0016779
slr2075	B	protein folding	GO:0006457
slr2075	C	cytoplasm	GO:0005737
slr2075	M	ATP binding	GO:0005524
slr2076	B	cellular protein metabolic process	GO:0044267
slr2076	B	protein folding	GO:0006457
slr2076	C	cytoplasm	GO:0005737
slr2076	M	ATP binding	GO:0005524
slr2076	M	protein binding	GO:0005515
slr2077	B	transport	GO:0006810
slr2077	C	outer membrane-bounded periplasmic space	GO:0030288
slr2077	M	transporter activity	GO:0005215
slr2078	M	hydrolase activity	GO:0016787
slr2079	B	glutamine metabolic process	GO:0006541
slr2079	M	glutaminase activity	GO:0004359
slr2080	M	endonuclease activity	GO:0004519
slr2080	M	nucleic acid binding	GO:0003676
slr2081	B	metabolic process	GO:0008152
slr2081	B	tyrosine biosynthetic process	GO:0006571
slr2081	M	binding	GO:0005488
slr2081	M	catalytic activity	GO:0003824
slr2081	M	prephenate dehydrogenase (NADP+) activity	GO:0004665
slr2082	B	aerobic respiration	GO:0009060
slr2082	C	integral to membrane	GO:0016021
slr2082	M	electron carrier activity	GO:0009055
slr2082	M	heme binding	GO:0020037
slr2082	M	iron ion binding	GO:0005506
slr2083	B	mitochondrial electron transport, cytochrome c to oxygen	GO:0006123
slr2083	B	respiratory electron transport chain	GO:0022904
slr2083	C	membrane	GO:0016020
slr2083	M	cytochrome-c oxidase activity	GO:0004129
slr2088	B	branched chain family amino acid biosynthetic process	GO:0009082
slr2088	M	FAD binding	GO:0050660
slr2088	M	acetolactate synthase activity	GO:0003984
slr2088	M	catalytic activity	GO:0003824
slr2088	M	magnesium ion binding	GO:0000287
slr2088	M	thiamin pyrophosphate binding	GO:0030976
slr2089	B	hopanoid biosynthetic process	GO:0019746
slr2089	M	catalytic activity	GO:0003824
slr2089	M	intramolecular transferase activity	GO:0016866
slr2094	B	glycerol metabolic process	GO:0006071
slr2095	B	transposition, DNA-mediated	GO:0006313
slr2096	B	transposition, DNA-mediated	GO:0006313
slr2096	M	DNA binding	GO:0003677
slr2096	M	transposase activity	GO:0004803
slr2097	B	oxygen transport	GO:0015671
slr2097	M	heme binding	GO:0020037
slr2097	M	iron ion binding	GO:0005506
slr2097	M	oxygen binding	GO:0019825
slr2098	B	peptidyl-histidine phosphorylation	GO:0018106
slr2098	B	phosphorylation	GO:0016310
slr2098	B	regulation of transcription, DNA-dependent	GO:0006355
slr2098	B	signal transduction	GO:0007165
slr2098	B	two-component signal transduction system (phosphorelay)	GO:0000160
slr2098	C	membrane	GO:0016020
slr2098	M	ATP binding	GO:0005524
slr2098	M	protein histidine kinase activity	GO:0004673
slr2098	M	signal transducer activity	GO:0004871
slr2098	M	transferase activity, transferring phosphorus-containing groups	GO:0016772
slr2098	M	two-component response regulator activity	GO:0000156
slr2098	M	two-component sensor activity	GO:0000155
slr2099	B	peptidyl-histidine phosphorylation	GO:0018106
slr2099	B	phosphorylation	GO:0016310
slr2099	B	regulation of transcription, DNA-dependent	GO:0006355
slr2099	B	signal transduction	GO:0007165
slr2099	B	two-component signal transduction system (phosphorelay)	GO:0000160
slr2099	C	membrane	GO:0016020
slr2099	M	ATP binding	GO:0005524
slr2099	M	protein histidine kinase activity	GO:0004673
slr2099	M	transferase activity, transferring phosphorus-containing groups	GO:0016772
slr2099	M	two-component response regulator activity	GO:0000156
slr2099	M	two-component sensor activity	GO:0000155
slr2100	B	regulation of transcription, DNA-dependent	GO:0006355
slr2100	B	two-component signal transduction system (phosphorelay)	GO:0000160
slr2100	M	catalytic activity	GO:0003824
slr2100	M	two-component response regulator activity	GO:0000156
slr2102	B	SRP-dependent cotranslational protein targeting to membrane	GO:0006614
slr2102	M	GTP binding	GO:0005525
slr2102	M	nucleoside-triphosphatase activity	GO:0017111
slr2102	M	nucleotide binding	GO:0000166
slr2102	M	protein binding	GO:0005515
slr2103	B	metabolic process	GO:0008152
slr2103	M	acyltransferase activity	GO:0008415
slr2103	M	transferase activity, transferring acyl groups other than amino-acyl groups	GO:0016747
slr2104	B	peptidyl-histidine phosphorylation	GO:0018106
slr2104	B	phosphorylation	GO:0016310
slr2104	B	regulation of transcription, DNA-dependent	GO:0006355
slr2104	B	signal transduction	GO:0007165
slr2104	B	two-component signal transduction system (phosphorelay)	GO:0000160
slr2104	C	membrane	GO:0016020
slr2104	M	ATP binding	GO:0005524
slr2104	M	protein histidine kinase activity	GO:0004673
slr2104	M	signal transducer activity	GO:0004871
slr2104	M	transferase activity, transferring phosphorus-containing groups	GO:0016772
slr2104	M	two-component response regulator activity	GO:0000156
slr2104	M	two-component sensor activity	GO:0000155
slr2107	C	membrane	GO:0016020
slr2108	M	ATP binding	GO:0005524
slr2108	M	ATPase activity	GO:0016887
slr2108	M	nucleoside-triphosphatase activity	GO:0017111
slr2108	M	nucleotide binding	GO:0000166
slr2114	M	catalytic activity	GO:0003824
slr2114	M	pyridoxal phosphate binding	GO:0030170
slr2115	B	polysaccharide biosynthetic process	GO:0000271
slr2115	B	polysaccharide transport	GO:0015774
slr2118	B	biosynthetic process	GO:0009058
slr2122	B	lipopolysaccharide biosynthetic process	GO:0009103
slr2123	B	metabolic process	GO:0008152
slr2123	M	NAD or NADH binding	GO:0051287
slr2123	M	binding	GO:0005488
slr2123	M	catalytic activity	GO:0003824
slr2123	M	cofactor binding	GO:0048037
slr2123	M	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	GO:0016616
slr2124	B	metabolic process	GO:0008152
slr2124	B	oxidation reduction	GO:0055114
slr2124	M	binding	GO:0005488
slr2124	M	catalytic activity	GO:0003824
slr2124	M	oxidoreductase activity	GO:0016491
slr2130	B	aromatic amino acid family biosynthetic process	GO:0009073
slr2130	B	biosynthetic process	GO:0009058
slr2130	C	cytoplasm	GO:0005737
slr2130	M	3-dehydroquinate synthase activity	GO:0003856
slr2130	M	carbon-oxygen lyase activity, acting on phosphates	GO:0016838
slr2131	B	transport	GO:0006810
slr2131	C	integral to membrane	GO:0016021
slr2131	C	membrane	GO:0016020
slr2131	M	transporter activity	GO:0005215
slr2132	B	metabolic process	GO:0008152
slr2132	M	acetyltransferase activity	GO:0016407
slr2132	M	acyltransferase activity	GO:0008415
slr2136	B	cellular metabolic process	GO:0044237
slr2136	B	isoprenoid biosynthetic process	GO:0008299
slr2136	B	oxidation reduction	GO:0055114
slr2136	B	terpenoid biosynthetic process	GO:0016114
slr2136	M	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity	GO:0046429
slr2136	M	iron ion binding	GO:0005506
slr2141	B	methionine metabolic process	GO:0006555
slr2141	B	oxidation reduction	GO:0055114
slr2141	M	methylenetetrahydrofolate reductase (NADPH) activity	GO:0004489
slr2143	B	metabolic process	GO:0008152
slr2143	M	catalytic activity	GO:0003824
slr2143	M	pyridoxal phosphate binding	GO:0030170
sml0001	B	photosynthesis	GO:0015979
sml0001	C	membrane	GO:0016020
sml0001	C	photosystem II reaction center	GO:0009539
sml0002	B	photosynthesis	GO:0015979
sml0002	C	membrane	GO:0016020
sml0002	C	photosystem II	GO:0009523
sml0003	B	photosynthesis, light reaction	GO:0019684
sml0003	C	integral to membrane	GO:0016021
sml0003	C	photosystem II	GO:0009523
sml0004	B	cytochrome complex assembly	GO:0017004
sml0004	C	cytochrome b6f complex	GO:0009512
sml0004	M	electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity	GO:0045158
sml0005	B	photosynthesis	GO:0015979
sml0005	C	photosystem II reaction center	GO:0009539
sml0006	B	translation	GO:0006412
sml0006	C	intracellular	GO:0005622
sml0006	C	ribosome	GO:0005840
sml0006	M	structural constituent of ribosome	GO:0003735
sml0007	B	photosynthesis	GO:0015979
sml0007	C	integral to membrane	GO:0016021
sml0007	C	photosystem II	GO:0009523
sml0007	M	manganese ion binding	GO:0030145
sml0008	B	photosynthesis	GO:0015979
sml0008	C	photosystem I	GO:0009522
smr0001	B	photosynthesis	GO:0015979
smr0001	C	membrane	GO:0016020
smr0001	C	photosystem II reaction center	GO:0009539
smr0003	C	cytochrome b6f complex	GO:0009512
smr0004	B	photosynthesis	GO:0015979
smr0004	C	photosystem I	GO:0009522
smr0005	B	photosynthesis	GO:0015979
smr0005	C	plasma membrane-derived photosystem I	GO:0030094
smr0006	B	photosynthesis	GO:0015979
smr0006	B	photosynthesis, light reaction	GO:0019684
smr0006	B	photosynthetic electron transport chain	GO:0009767
smr0006	C	integral to membrane	GO:0016021
smr0006	C	photosystem II	GO:0009523
smr0006	C	photosystem II reaction center	GO:0009539
smr0006	C	plastid	GO:0009536
smr0006	C	thylakoid	GO:0009579
smr0006	M	heme binding	GO:0020037
smr0006	M	metal ion binding	GO:0046872
smr0007	B	photosynthesis	GO:0015979
smr0007	C	membrane	GO:0016020
smr0007	C	photosystem II reaction center	GO:0009539
smr0008	B	photosynthesis	GO:0015979
smr0008	C	membrane	GO:0016020
smr0008	C	photosystem II reaction center	GO:0009539
smr0009	B	photosynthesis	GO:0015979
smr0009	C	membrane	GO:0016020
smr0009	C	photosystem II reaction center	GO:0009539
smr0010	C	cytochrome b6f complex	GO:0009512
smr0011	B	translation	GO:0006412
smr0011	C	intracellular	GO:0005622
smr0011	C	ribosome	GO:0005840
smr0011	M	structural constituent of ribosome	GO:0003735
ssl0020	B	electron transport chain	GO:0022900
ssl0020	M	2 iron, 2 sulfur cluster binding	GO:0051537
ssl0020	M	electron carrier activity	GO:0009055
ssl0020	M	iron-sulfur cluster binding	GO:0051536
ssl0353	C	membrane	GO:0016020
ssl0410	C	microtubule-based flagellum	GO:0009434
ssl0438	B	translation	GO:0006412
ssl0438	C	intracellular	GO:0005622
ssl0438	C	ribosome	GO:0005840
ssl0438	M	structural constituent of ribosome	GO:0003735
ssl0546	B	cell division	GO:0051301
ssl0546	B	regulation of barrier septum formation	GO:0032955
ssl0564	B	regulation of transcription, DNA-dependent	GO:0006355
ssl0564	B	two-component signal transduction system (phosphorelay)	GO:0000160
ssl0564	C	intracellular	GO:0005622
ssl0564	M	DNA binding	GO:0003677
ssl0564	M	sequence-specific DNA binding	GO:0043565
ssl0564	M	transcription factor activity	GO:0003700
ssl0564	M	two-component response regulator activity	GO:0000156
ssl0601	B	translation	GO:0006412
ssl0601	C	intracellular	GO:0005622
ssl0601	C	ribosome	GO:0005840
ssl0601	M	structural constituent of ribosome	GO:0003735
ssl0707	B	regulation of nitrogen utilization	GO:0006808
ssl0707	M	enzyme regulator activity	GO:0030234
ssl1045	B	cAMP biosynthetic process	GO:0006171
ssl1045	M	adenylate cyclase activity	GO:0004016
ssl1046	B	response to biotic stimulus	GO:0009607
ssl1046	C	integral to membrane	GO:0016021
slr2041	B	regulation of transcription, DNA-dependent	GO:0006355
slr2041	B	two-component signal transduction system (phosphorelay)	GO:0000160
slr2041	M	two-component response regulator activity	GO:0000156
slr2048	M	binding	GO:0005488
slr2051	B	photosynthesis	GO:0015979
slr2051	C	phycobilisome	GO:0030089
smr0012	B	transposition, DNA-mediated	GO:0006313
smr0012	M	DNA binding	GO:0003677
smr0012	M	transposase activity	GO:0004803
ssl0563	B	photosynthetic electron transport in photosystem I	GO:0009773
ssl0563	C	thylakoid membrane	GO:0042651
ssl0563	M	4 iron, 4 sulfur cluster binding	GO:0051539
ssl0563	M	electron carrier activity	GO:0009055
ssl0563	M	iron-sulfur cluster binding	GO:0051536
sll5014	B	regulation of transcription	GO:0045449
sll5014	M	DNA binding	GO:0003677
sll5014	M	endonuclease activity	GO:0004519
sll5014	M	zinc ion binding	GO:0008270
sll5035	B	regulation of transcription, DNA-dependent	GO:0006355
sll5035	C	intracellular	GO:0005622
