id	reaction
slr1136	Oxygen + 4 Ferrocytochrome c2 <=> 4 Ferricytochrome c2 + 2 H2O
sll1815	ATP + dAMP <=> ADP + dADP
slr0090	3-(4-Hydroxyphenyl)pyruvate + Oxygen <=> Homogentisate + CO2
slr0090	Phenylpyruvate + Oxygen <=> 2-Hydroxyphenylacetate + CO2
slr2083	Oxygen + 4 Ferrocytochrome c + 4 H+ <=> 4 Ferricytochrome c + 2 H2O
slr2083	Oxygen + 4 Ferrocytochrome c2 <=> 4 Ferricytochrome c2 + 2 H2O
sll0454	ATP + L-Phenylalanine + tRNA(Phe) <=> AMP + Diphosphate +L-Phenylalanyl-tRNA(Phe)
sll1023	ITP + Succinate + CoA <=> IDP + Orthophosphate + Succinyl-CoA
sll1023	GTP + Succinate + CoA <=> GDP + Orthophosphate + Succinyl-CoA
sll1023	ATP + Itaconate + CoA <=> ADP + Orthophosphate + Itaconyl-CoA
slr2007	Ubiquinol + Acceptor <=> Ubiquinone + Reduced acceptor
sll1635	5,10-Methylenetetrahydrofolate + dUMP + FADH2 <=> Tetrahydrofolate +dTMP + FAD
slr1368	Trinitrotoluene + 2 NADH + 2 H+ <=>2-Hydroxylamino-4,6-dinitrotoluene + 2 NAD+ + H2O
slr1368	CDP-3,6-dideoxy-D-glucose + NADP+ <=>CDP-4-dehydro-3,6-dideoxy-D-glucose + NADPH + H+
slr1368	Divinylprotochlorophyllide + 2 H+ <=> Protochlorophyllide
slr1368	Hydroxyspheroidene + Oxygen <=> Hydroxyspheroidenone + H2O
slr1368	Cobalt-dihydro-precorrin 6 + 2 S-Adenosyl-L-methionine <=>Cobalt-precorrin 8 + 2 S-Adenosyl-L-homocysteine + CO2
slr1368	Trinitrotoluene + 2 NADPH + 2 H+ <=>4-Hydroxylamino-2,6-dinitrotoluene + 2 NADP+ + H2O
slr1368	2 S-Adenosyl-L-methionine + Precorrin 6Y <=> 2S-Adenosyl-L-homocysteine + Precorrin 8X + CO2
slr1368	6-Deoxyerythronolide B + Oxygen <=> Erythronolide B
slr1368	Trinitrotoluene + 2 NADH + 2 H+ <=>4-Hydroxylamino-2,6-dinitrotoluene + 2 NAD+ + H2O
slr1368	Cobalt-precorrin 7 + S-Adenosyl-L-methionine <=> Cobalt-precorrin 8+ S-Adenosyl-L-homocysteine + CO2
slr1368	Ecdysone <=> 26-Hydroxyecdysone
slr1368	2-Ketospirilloxanthin + Oxygen <=> 2,2'-Diketospirilloxanthin + H2O
slr1368	Spirilloxanthin + Oxygen <=> 2-Ketospirilloxanthin + H2O
slr1368	20-Hydroxyecdysone <=> 20,26-Dihydroxyecdysone
slr1368	dTDP-3-amino-4,6-deoxy-3,4-dehydroglucose <=>dTDP-3-amino-3,4,6-trideoxy-D-glucose
slr1368	Spheroidene + Oxygen <=> Spheroidenone + H2O
slr0574	HBOA + NADPH + H+ + Oxygen <=> DIBOA + NADP+ + H2O
slr0574	6-Deoxoteasterone <=> 3-Dehydro-6-deoxoteasterone
slr0574	3-Dehydro-6-deoxoteasterone + Oxygen <=> 3-Dehydroteasterone + H2O
slr0574	Neurosporene <=> alpha-Zeacarotene
slr0574	(Z)-4-Hydroxyphenylacetaldehyde-oxime + Oxygen + NADPH + L-Cysteine+ H+ <=> S-(Hydroxyphenylacetothiohydroximoyl)-L-cysteine + NADP+ +2 H2O
slr0574	2 4-Chlorophenoxyacetate + Oxygen <=> 2 4-Chlorophenol + 2Glyoxylate
slr0574	Dihydroceramide + Reduced acceptor + Oxygen <=> N-Acylsphingosine +Acceptor + 2 H2O
slr0574	(Z)-Phenylacetaldehyde oxime + L-Cysteine + NADPH + Oxygen + H+ <=>S-(Phenylacetothiohydroximoyl)-L-cysteine + NADP+ + 2 H2O
slr0574	Indole-3-acetaldehyde oxime + NADPH + Oxygen + H+ <=>Indole-3-acetaldoxime N-oxide + NADP+ + H2O
slr0574	Fluorene + Oxygen + 2 H+ + 2 e- <=> Fluoren-9-ol + H2O
slr0574	Dihydroceramide + NADPH + H+ + Oxygen <=> Phytoceramide + NADP+ +H2O
slr0574	6-Deoxocathasterone + Oxygen <=> 6-Deoxoteasterone + H2O
slr0574	alpha-Pinene + Oxygen + 2 H+ + 2 e- <=> Pinocarveol + H2O
slr0574	Indole + NADPH + H+ + Oxygen <=> Indolin-2-one + NADP+ + H2O
slr0574	3-Dehydro-6-deoxoteasterone <=> 6-Deoxotyphasterol
slr0574	22alpha-Hydroxy-5alpha-campestan-3-one <=>3-Dehydro-6-deoxoteasterone
slr0574	Fluoren-9-one + Oxygen + 2 H+ <=>1-Hydro-1,1a-dihydroxy-9-fluorenone
slr0574	4-Methylthiobutanaldoxime + L-Cysteine + NADPH + Oxygen + H+ <=>S-(4-Methylthiobutylthiohydroximoyl)-L-cysteine + NADP+ + 2 H2O
slr0574	Phenylboronic acid + Oxygen <=> Phenol + H2O
slr0574	3,4',5-Trihydroxystilbene <=> 3,3',4'5-Tetrahydroxystilbene
slr0574	Teasterone + Reduced flavoprotein + Oxygen <=> 7-Oxateasterone +Oxidized flavoprotein + H2O
slr0574	delta-Carotene <=> alpha-Carotene
slr0574	6-Deoxoteasterone + Oxygen <=> Teasterone + H2O
slr0574	Parathion <=> Paraoxon
slr0574	Teasterone <=> 3-Dehydroteasterone
slr0574	6-Deoxotyphasterol + Oxygen <=> Typhasterol + H2O
slr0574	3-Dehydroteasterone <=> Typhasterol
slr0574	22alpha-Hydroxy-campest-4-en-3-one <=>(22R,23R)-22,23-Dihydroxy-campest-4-en-3-one
slr0574	Indolin-2-one + NADPH + H+ + Oxygen <=> 3-Hydroxyindolin-2-one +NADP+ + H2O
slr0574	2 Ascorbate + Acceptor <=> 2 Monodehydroascorbate + Reduced acceptor
slr0574	Aldoxime + NADPH + Oxygen + L-Cysteine + H+ <=>S-Alkyl-thiohydroximate + NADP+ + 2 H2O
slr0574	Ferulate + NADPH + H+ + Oxygen <=> 5-Hydroxyferulate + NADP+ + H2O
slr0574	Coniferyl aldehyde + NADPH + H+ + Oxygen <=>5-Hydroxyconiferaldehyde + NADP+ + H2O
slr0574	Cyclic de-hypoxanthine futalosine <=> 1,4-Dihydroxy-6-naphthoate
slr0574	Indole-3-acetaldehyde oxime + L-Cysteine + NADPH + Oxygen + H+ <=>S-(Indolylmethylthiohydroximoyl)-L-cysteine + NADP+ + 2 H2O
slr0574	6alpha-Hydroxy-castasterone <=> Castasterone
slr0574	Sphinganine + NADPH + H+ + Oxygen <=> Phytosphingosine + NADP+ + H2O
slr0574	4-Nitrocatechol + Oxygen + 3 H+ <=> Benzene-1,2,4-triol + Nitrite +H2O
slr0574	Anthracene + Oxygen + 2 H+ + 2 e- <=> Anthracene-9,10-dihydrodiol
slr0574	6-Deoxocastasterone + Oxygen <=> 6alpha-Hydroxy-castasterone + H2O
slr0574	Coniferyl alcohol + NADPH + H+ + Oxygen <=> 5-Hydroxyconiferylalcohol + NADP+ + H2O
slr0574	3-epi-6-Deoxocathasterone <=> 6-Deoxotyphasterol
slr0574	gamma-Carotene <=> beta-Carotene
slr0574	3-Hydroxyindolin-2-one + NADPH + H+ + Oxygen <=> HBOA + NADP+ + H2O
slr0574	Aniline + Oxygen <=> Catechol + NH3
slr0574	alpha-Pinene + Reduced acceptor <=> Myrtenol + H2O + Acceptor
slr0574	3'-N-Debenzoyl-2'-deoxytaxol + Reduced acceptor + Oxygen <=>3'-N-Debenzoyltaxol + Acceptor + H2O
slr0574	Lycopene <=> gamma-Carotene
slr0574	Castasterone <=> Brassinolide
slr0574	Nitrobenzene + Oxygen <=> Catechol + Nitrite
slr0574	Cathasterone + Oxygen + Reduced acceptor <=> Teasterone + H2O +Acceptor
slr0574	Lycopene <=> delta-Carotene
slr0574	4-Chloroaniline + Oxygen + 2 H+ <=> 4-Chlorocatechol + NH3
slr0574	Neurosporene <=> beta-Zeacarotene
slr0574	22alpha-Hydroxy-campesterol <=> (22R,23R)-22,23-Dihydroxycampesterol
slr0574	Typhasterol + Reduced flavoprotein + Oxygen <=> 7-Oxatyphasterol +Oxidized flavoprotein + H2O
sll1220	Ubiquinol + Acceptor <=> Ubiquinone + Reduced acceptor
sll1440	Pyridoxamine phosphate + H2O + Oxygen <=> Pyridoxal phosphate + NH3+ H2O2
sll1440	Pyridoxine phosphate + Oxygen <=> H2O2 + Pyridoxal phosphate
sll1440	Pyridoxine + Oxygen <=> Pyridoxal + H2O2
sll1440	Pyridoxamine + H2O + Oxygen <=> Pyridoxal + NH3 + H2O2
slr0406	(S)-Dihydroorotate + H2O <=> N-Carbamoyl-L-aspartate
sll1394	Peptide-L-methionine + Thioredoxin disulfide + H2O <=>Peptide-L-methionine (S)-S-oxide + Thioredoxin
sll0262	Linoleate + Reduced acceptor + Oxygen <=>(6Z,9Z,12Z)-Octadecatrienoic acid + Acceptor + 2 H2O
sll0262	Linoleoyl-CoA + Reduced acceptor + Oxygen <=> gamma-Linolenoyl-CoA +Acceptor + 2 H2O
sll0262	(9Z,12Z,15Z)-Octadecatrienoyl-CoA + Reduced acceptor + Oxygen <=>(6Z,9Z,12Z,15Z)-Octadecatetraenoyl-CoA + Acceptor + 2 H2O
slr0015	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine +2,3-Bis(3-hydroxytetradecanoyl)-beta-D-glucosaminyl 1-phosphate <=>UDP +2,3,2',3'-Tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-beta-D-glucosamine 1-phosphate
slr0328	Protein tyrosine phosphate + H2O <=> Protein tyrosine +Orthophosphate
slr1367	1,4-alpha-D-Glucan(n) + Orthophosphate <=> 1,4-alpha-D-Glucan(n-1) +D-Glucose 1-phosphate
slr1367	Starch + Orthophosphate <=> 1,4-alpha-D-Glucan + D-Glucose1-phosphate
sll1299	ATP + Propanoate <=> ADP + Propanoyl phosphate
sll1043	RNA + Orthophosphate <=> RNA + ADP
sll1043	RNA + Orthophosphate <=> RNA + NDP
sll1043	RNA + Orthophosphate <=> RNA + GDP
sll1043	RNA + Orthophosphate <=> RNA + UDP
sll1043	RNA + Orthophosphate <=> RNA + CDP
ssr1386	Ubiquinol + Acceptor <=> Ubiquinone + Reduced acceptor
sll1508	N-Acetylisoniazid + H2O <=> Acetylhydrazine + Isonicotinic acid
sll1508	Glutathionylspermidine + H2O <=> Glutathione + Spermidine
sll1508	UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine + H2O <=>UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine + Acetate
sll1508	Undecaprenyl phosphate alpha-L-Ara4FN + H2O <=> Undecaprenylphosphate alpha-L-Ara4N + Formate
sll1508	Dihydroceramide + H2O <=> Fatty acid + Sphinganine
sll1508	N2-Acetyl-L-lysine + H2O <=> L-Lysine + Acetate
sll1508	Trypanothione + H2O <=> Glutathione + Glutathionylspermidine
sll1508	3,5-Dibromo-4-hydroxybenzamide + H2O <=>3,5-Dibromo-4-hydroxybenzoate + NH3
sll1508	Homotrypanothione + H2O <=> Glutathione +Glutathionylaminopropylcadaverine
sll1508	D-Glucosamine 6-phosphate + H2O <=> D-Fructose 6-phosphate + NH3
sll1508	Phytoceramide + H2O <=> Fatty acid + Phytosphingosine
sll1508	Maleic acid + NH3 <=> Maleamate + H2O
sll1508	N-Cyclohexylformamide + H2O <=> Cyclohexylamine + Formate
sll1625	Succinate + Acceptor <=> Fumarate + Reduced acceptor
sll0829	L-Histidine + S-Adenosyl-L-methionine <=> N(pi)-Methyl-L-histidine +S-Adenosyl-L-homocysteine
sll0829	2-Demethylmenaquinone + S-Adenosyl-L-methionine <=> Menaquinone +S-Adenosyl-L-homocysteine
sll0829	dTDP-4-oxo-2,6-dideoxy-L-mannose + S-Adenosyl-L-methionine <=>dTDP-3-methyl-4-oxo-2,6-dideoxy-L-glucose +S-Adenosyl-L-homocysteine + H+
sll0829	(S)-Reticuline + S-Adenosyl-L-methionine <=> Laudanine +S-Adenosyl-L-homocysteine
sll0829	Petunidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Malvidin-3-(p-coumaroyl)-rutinoside-5-glucoside
sll0829	Hydroxyspirilloxanthin + S-Adenosyl-L-methionine <=> Spirilloxanthin+ S-Adenosyl-L-homocysteine
sll0829	3-(2-Aminoethyl)-1H-indol-5-ol + 5-Methyltetrahydrofolate <=>5-Methoxytryptamine + Tetrahydrofolate
sll0829	2-Polyprenyl-6-hydroxyphenol + S-Adenosyl-L-methionine <=>2-Polyprenyl-6-methoxyphenol + S-Adenosyl-L-homocysteine
sll0829	2-Methyl-6-phytylquinol + S-Adenosyl-L-methionine <=>2,3-Dimethyl-5-phytylquinol + S-Adenosyl-L-homocysteine
sll0829	2-Polyprenyl-6-methoxy-1,4-benzoquinone + S-Adenosyl-L-methionine<=> 2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone +S-Adenosyl-L-homocysteine
sll0829	Delphinidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Malvidin-3-(p-coumaroyl)-rutinoside-5-glucoside
sll0829	Norgalanthamine + S-Adenosyl-L-methionine <=> Galanthamine +S-Adenosyl-L-homocysteine
sll0829	2-Phytyl-1,4-naphthoquinone + S-Adenosyl-L-methionine <=>Phylloquinone + S-Adenosyl-L-homocysteine
sll0829	5-Methyltetrahydrofolate + Corrinoid + H+ <=> Methylcorrinoid +Tetrahydrofolate
sll0829	1-(3,4-Dihydroxyphenyl)-5-hydroxy-3-decanone +S-Adenosyl-L-methionine <=> [6]-Gingerol + S-Adenosyl-L-homocysteine
sll0829	2-Methyl-6-solanyl-1,4-benzoquinol + S-Adenosyl-L-methionine <=>Plastoquinone-9 + S-Adenosyl-L-homocysteine
sll0829	Cyanidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Peonidin-3-(p-coumaroyl)-rutinoside-5-glucoside
sll0829	3',4'-Dihydrorhodovibrin + S-Adenosyl-L-methionine <=>3,4,3',4'-Tetrahydrospirilloxanthin + S-Adenosyl-L-homocysteine
sll0829	1-(3,4-Dihydroxyphenyl)-1-decene-3,5-dione + S-Adenosyl-L-methionine<=> 1-Dehydro-[6]-gingerdione + S-Adenosyl-L-homocysteine
sll0829	Norbelladine <=> 4'-O-Methylnorbelladine
sll0829	3,4-Dehydrorhodopin + S-Adenosyl-L-methionine <=> Anhydrorhodovibrin+ S-Adenosyl-L-homocysteine
sll0829	Demethylspheroidene + S-Adenosyl-L-methionine <=> Spheroidene +S-Adenosyl-L-homocysteine
sll0829	(-)-Norephedrine + S-Adenosyl-L-methionine <=> Ephedrine +S-Adenosyl-L-homocysteine
sll0829	Cobalt-precorrin 5 + S-Adenosyl-L-methionine + H2O <=>Cobalt-precorrin 6 + S-Adenosyl-L-homocysteine + Acetaldehyde
sll0829	Juvenile hormone III acid + S-Adenosyl-L-methionine <=> Juvenilehormone III + S-Adenosyl-L-homocysteine
sll0829	Desmethylxanthohumol <=> Xanthohumol
sll0829	N-Methyltyramine + S-Adenosyl-L-methionine <=> Hordenine +S-Adenosyl-L-homocysteine
sll0829	2-Hydroxyestradiol-17beta + S-Adenosyl-L-methionine <=>2-Methoxyestradiol-17beta + S-Adenosyl-L-homocysteine
sll0829	2-Hexaprenyl-6-hydroxyphenol + S-Adenosyl-L-methionine <=>2-Hexaprenyl-6-methoxyphenol + S-Adenosyl-L-homocysteine
sll0829	3-Hydroxyanthranilate + Activated methyl group <=>3-Methoxyanthranilate
sll0829	Xanthurenic acid <=> 8-Methoxykynurenate
sll0829	Anhalonidine + S-Adenosyl-L-methionine <=> Anhalonine +S-Adenosyl-L-homocysteine
sll0829	Delphinidin-3-(p-coumaroyl)-rutinoside-5-glucoside <=>Petunidin-3-(p-coumaroyl)-rutinoside-5-glucoside
sll0829	2-Octaprenyl-6-methoxy-1,4-benzoquinone + S-Adenosyl-L-methionine<=> 2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone +S-Adenosyl-L-homocysteine
sll0829	1-Phenanthrol + CH3-R <=> 1-Methoxyphenanthrene + R
sll0829	D-Cathine + S-Adenosyl-L-methionine <=> (+)-Pseudoephedrine +S-Adenosyl-L-homocysteine
sll0829	dTDP-beta-L-daunosamine <=> dTDP-L-megosamine
sll0829	Rhodopin + S-Adenosyl-L-methionine <=> 3,4-Dihydroanhydrorhodovibrin+ S-Adenosyl-L-homocysteine
sll0829	dTDP-3-amino-3,4,6-trideoxy-D-glucose + 2 S-Adenosyl-L-methionine<=> dTDP-D-desosamine + 2 S-Adenosyl-L-homocysteine
sll0829	(S)-Corytuberine + S-Adenosyl-L-methionine <=> Magnoflorine +S-Adenosyl-L-homocysteine
sll0829	Isoandrocymbine + S-Adenosyl-L-methionine <=> O-Methylandrocymbine +S-Adenosyl-L-homocysteine
sll0829	2-Octaprenyl-6-hydroxyphenol + S-Adenosyl-L-methionine <=>2-Octaprenyl-6-methoxyphenol + S-Adenosyl-L-homocysteine
sll0829	2-Hexaprenyl-6-methoxy-1,4-benzoquinone + S-Adenosyl-L-methionine<=> 2-Hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone +S-Adenosyl-L-homocysteine
sll0829	Floramultine + S-Adenosyl-L-methionine <=> Kreysigine +S-Adenosyl-L-homocysteine
sll0829	(R)-Reticuline + S-Adenosyl-L-methionine <=> Laudanine +S-Adenosyl-L-homocysteine
sll0829	R + Se-Adenosylselenomethionine <=> CH3-R +Se-Adenosylselenohomocysteine
slr0402	Thiamin diphosphate + H2O <=> Thiamin monophosphate + Orthophosphate
slr0402	Nucleoside triphosphate + H2O <=> NDP + Orthophosphate
slr0926	1,4-Dihydroxy-2-naphthoate + Phytyl diphosphate <=>2-Phytyl-1,4-naphthoquinone + CO2 + Diphosphate
slr0926	Phytyl diphosphate + Homogentisate <=> 2-Methyl-6-phytylquinol +Diphosphate + CO2
slr0926	all-trans-Octaprenyl diphosphate + Diphosphate <=>all-trans-Heptaprenyl diphosphate + Isopentenyl diphosphate
slr0926	all-trans-Nonaprenyl diphosphate + 4-Hydroxybenzoate <=> Diphosphate+ 3-Nonaprenyl-4-hydroxybenzoate
slr0926	O-Succinyl-L-homoserine + Hydrogen sulfide <=> L-Homocysteine +Succinate
slr0926	Homogentisate + all-trans-Nonaprenyl diphosphate <=>2-Methyl-6-solanyl-1,4-benzoquinol + Diphosphate + CO2
slr0926	Heme <=> Heme O
slr0926	Indole <=> Indole-3-acetate
slr0926	all-trans-Polyprenyl diphosphate + 4-Hydroxybenzoate <=>4-Hydroxy-3-polyprenylbenzoate + Diphosphate
slr0926	Geranylgeranyl diphosphate + Isopentenyl diphosphate <=>all-trans-Pentaprenyl diphosphate + Diphosphate
slr0926	trans,trans,cis-Geranylgeranyl diphosphate + n Isopentenyldiphosphate <=> Dehydrodolichol diphosphate + n Diphosphate
slr0926	O-Phosphoseryl-tRNA(Cys) + Sulfur donor <=> L-Cysteinyl-tRNA(Cys) +Orthophosphate
slr0926	all-trans-Octaprenyl diphosphate + 4-Hydroxybenzoate <=>3-Octaprenyl-4-hydroxybenzoate + Diphosphate
slr0926	trans,trans-Farnesyl diphosphate + Isopentenyl diphosphate <=>trans,trans,cis-Geranylgeranyl diphosphate + Diphosphate
slr0926	all-trans-Nonaprenyl diphosphate + Isopentenyl diphosphate <=>all-trans-Decaprenyl diphosphate + Diphosphate
slr0926	2 trans,trans-Farnesyl diphosphate <=> 4,4'-Diapophytoene
slr0926	1,4-Dihydroxy-2-naphthoate + all-trans-Octaprenyl diphosphate <=>2-Demethylmenaquinone + Diphosphate + CO2
slr0926	all-trans-Hexaprenyl diphosphate + 4-Hydroxybenzoate <=>3-Hexaprenyl-4-hydroxybenzoate + Diphosphate
slr0926	N-Hydroxyl-tryptamine <=> Indole-3-acetaldehyde oxime
ssl2296	4a-Hydroxytetrahydrobiopterin <=> Dihydrobiopterin + H2O
sll1553	ATP + L-Phenylalanine + tRNA(Phe) <=> AMP + Diphosphate +L-Phenylalanyl-tRNA(Phe)
sll1383	myo-Inositol phosphate + H2O <=> myo-Inositol + Orthophosphate
sll1383	myo-Inositol 4-phosphate + H2O <=> myo-Inositol + Orthophosphate
sll1383	Inositol 1-phosphate + H2O <=> myo-Inositol + Orthophosphate
sll1383	1D-myo-Inositol 3-phosphate + H2O <=> myo-Inositol + Orthophosphate
slr1795	Peptide-L-methionine + Thioredoxin disulfide + H2O <=>Peptide-L-methionine (S)-S-oxide + Thioredoxin
slr1332	Butyryl-[acp] + Malonyl-[acyl-carrier protein] <=>3-Oxohexanoyl-[acp] + CO2 + Acyl-carrier protein
slr1332	Tetradecanoyl-[acp] + Malonyl-[acyl-carrier protein] <=>3-Oxohexadecanoyl-[acp] + CO2 + Acyl-carrier protein
slr1332	Decanoyl-[acp] + Malonyl-[acyl-carrier protein] <=>3-Oxododecanoyl-[acp] + CO2 + Acyl-carrier protein
slr1332	Dodecanoyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein]<=> 3-Oxotetradecanoyl-[acp] + CO2 + Acyl-carrier protein
slr1332	Octanoyl-[acp] + Malonyl-[acyl-carrier protein] <=>3-Oxodecanoyl-[acp] + CO2 + Acyl-carrier protein
slr1332	Acetyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] <=>Acetoacetyl-[acp] + CO2 + Acyl-carrier protein
slr1332	Hexanoyl-[acp] + Malonyl-[acyl-carrier protein] <=>3-Oxooctanoyl-[acp] + CO2 + Acyl-carrier protein
slr1332	Hexadecanoyl-[acp] + Malonyl-[acyl-carrier protein] <=>3-Oxostearoyl-[acp] + Acyl-carrier protein + CO2
slr1031	ATP + L-Tyrosine + tRNA(Tyr) <=> AMP + Diphosphate +L-Tyrosyl-tRNA(Tyr)
slr0649	ATP + Selenomethionine + tRNA(Met) <=> AMP + Diphosphate +Selenomethionyl-tRNA(Met)
slr0649	ATP + L-Methionine + tRNA(Met) <=> AMP + Diphosphate +L-Methionyl-tRNA
sll1969	1,2-Diacyl-sn-glycerol + H2O <=> 2-Acylglycerol + Fatty acid
sll1969	Triacylglycerol + H2O <=> 1,2-Diacyl-sn-glycerol + Fatty acid
sll1969	1,2-Diacyl-sn-glycerol + H2O <=> 1-Acylglycerol + Fatty acid
slr1923	Coenzyme F420 + Hydrogen <=> Reduced coenzyme F420
slr0877	L-Asparaginyl-tRNA(Asn) + L-Glutamate + Orthophosphate + ADP <=>L-Aspartyl-tRNA(Asn) + L-Glutamine + ATP + H2O
slr0877	Glutaminyl-tRNA + L-Glutamate + Orthophosphate + ADP <=>L-Glutamyl-tRNA(Gln) + L-Glutamine + ATP + H2O
sll0135	5'-Methylthioadenosine + Orthophosphate <=> Adenine +S-Methyl-5-thio-D-ribose 1-phosphate
slr1656	G10551 + UDP-N-acetyl-D-glucosamine <=> G10550 + UDP
slr1656	G10552 + UDP-N-acetyl-D-glucosamine <=> G10553 + UDP
slr1656	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine + UDP-N-acetyl-D-glucosamine<=>Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine + UDP
slr1656	MurAc(oyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala)-diphospho-undecaprenol + UDP-N-acetyl-D-glucosamine <=>Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-alanine + UDP
slr1656	G10556 + UDP-N-acetyl-D-glucosamine <=> G10555 + UDP
slr1239	NADPH + NAD+ <=> NADP+ + NADH
sll0220	L-Glutamine + D-Fructose 6-phosphate <=> L-Glutamate + D-Glucosamine6-phosphate
sll0067	(1S,2R)-Naphthalene 1,2-oxide + Glutathione <=>(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene
sll0067	1-Nitronaphthalene-7,8-oxide + Glutathione <=>1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene
sll0067	2-Bromoacetaldehyde + Glutathione <=> S-(Formylmethyl)glutathione +Hydrobromic acid
sll0067	2,2-Dichloroacetaldehyde + Glutathione <=>S-(2,2-Dichloro-1-hydroxy)ethyl glutathione
sll0067	1,1-Dichloroethylene epoxide + Glutathione <=>2-(S-Glutathionyl)acetyl chloride + Hydrochloric acid
sll0067	Chloroacetyl chloride + Glutathione <=>S-(2-Chloroacetyl)glutathione + Hydrochloric acid
sll0067	1-Nitronaphthalene-5,6-oxide + Glutathione <=>1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene
sll0067	Benzo[a]pyrene-7,8-diol + Glutathione <=>7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene + H2O
sll0067	Benzo[a]pyrene-4,5-oxide + Glutathione <=>4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene
sll0067	(1R,2S)-Naphthalene 1,2-oxide + Glutathione <=>(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene
sll0067	1-Nitronaphthalene-5,6-oxide + Glutathione <=>1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene
sll0067	Bromobenzene-3,4-oxide + Glutathione <=>3,4-Dihydro-3-hydroxy-4-S-glutathionyl bromobenzene
sll0067	Nitrile + Glutathione <=> Hydrogen cyanide + R-S-Glutathione
sll0067	Aldophosphamide + Glutathione <=> 4-Glutathionyl cyclophosphamide +H2O
sll0067	1,2-Dibromoethane + Glutathione <=> Glutathione episulfonium ion + 2Hydrobromic acid
sll0067	Bromobenzene-2,3-oxide + Glutathione <=>2,3-Dihydro-2-S-glutathionyl-3-hydroxy bromobenzene
sll0067	1-Nitronaphthalene-7,8-oxide + Glutathione <=>1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene
sll0067	Trichloroethene + Glutathione <=> S-(1,2-Dichlorovinyl)glutathione +Hydrochloric acid
sll0067	(1S,2R)-Naphthalene 1,2-oxide + Glutathione <=>(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene
sll0067	Sulfuric monoester + Glutathione <=> Sulfate + R-S-Glutathione
sll0067	2-(S-Glutathionyl)acetyl chloride + Glutathione <=>2-(S-Glutathionyl)acetyl glutathione + Hydrochloric acid
sll0067	RX + Glutathione <=> HX + R-S-Glutathione
sll0519	Ubiquinol + Acceptor <=> Ubiquinone + Reduced acceptor
slr0958	ATP + L-Cysteine + tRNA(Cys) <=> AMP + Diphosphate +L-Cysteinyl-tRNA(Cys)
slr1269	R-S-Glutathione + H2O <=> R-S-Cysteinylglycine + L-Glutamate
slr1269	beta-Aminopropionitrile + L-Glutamate <=>gamma-Glutamyl-beta-aminopropiononitrile + H2O
slr1269	(5-L-Glutamyl)-peptide + Amino acid <=> Peptide + 5-L-Glutamyl aminoacid
slr1269	(5-L-Glutamyl)-peptide + Se-Methylselenocysteine <=> Peptide +gamma-Glutamyl-Se-methylselenocysteine
slr1269	(5-L-Glutamyl)-peptide + Taurine <=> Peptide + 5-L-Glutamyl-taurine
slr1269	3-Cyano-L-alanine + L-Glutamate <=> gamma-Glutamyl-beta-cyanoalanine+ H2O
slr1269	Leukotriene C4 + Amino acid <=> Leukotriene D4 + 5-L-Glutamyl aminoacid
slr1269	Glutathione + L-Amino acid <=> Cys-Gly + (5-L-Glutamyl)-L-amino acid
slr1803	S-Adenosyl-L-methionine + DNA adenine <=> S-Adenosyl-L-homocysteine+ DNA 6-methylaminopurine
slr0319	Penicillin + H2O <=> Penicilloic acid
slr0319	beta-Lactam + H2O <=> Substituted beta-amino acid
slr0319	Benzylpenicilloic acid <=> Penicillin G + H2O
slr1237	5-Methylcytosine + H2O <=> Thymine + NH3
