start1	end1	start2	end2	idone	idtwo	strand
1836734	1836832	1565429	1565526	NC_000911	NC_019780	+
1836885	1838064	1565569	1566750	NC_000911	NC_019780	+
1839257	1840185	1568151	1567233	NC_000911	NC_019780	-
1840237	1840457	1567211	1566991	NC_000911	NC_019780	-
1841087	1842391	709471	710762	NC_000911	NC_019780	+
1842433	1842681	710805	711053	NC_000911	NC_019780	+
1845810	1846840	1120373	1121405	NC_000911	NC_019780	+
1850193	1850400	1141169	1141375	NC_000911	NC_019780	+
1850721	1852460	1141540	1143279	NC_000911	NC_019780	+
1854125	1855972	641721	639880	NC_000911	NC_019780	-
1858643	1858757	2599478	2599364	NC_000911	NC_019780	-
1858808	1859711	2599313	2598413	NC_000911	NC_019780	-
1873713	1874749	3315131	3314095	NC_000911	NC_019780	-
1875257	1875502	3371895	3372139	NC_000911	NC_019780	+
1875610	1876839	3372176	3373402	NC_000911	NC_019780	+
1886886	1887086	2199681	2199481	NC_000911	NC_019780	-
1889030	1889140	3645075	3645191	NC_000911	NC_019780	+
1890525	1891451	3646032	3646957	NC_000911	NC_019780	+
1891497	1892127	3647004	3647634	NC_000911	NC_019780	+
1893260	1894970	2074512	2076216	NC_000911	NC_019780	+
1899697	1901149	3724315	3725773	NC_000911	NC_019780	+
1902464	1903969	2852261	2853772	NC_000911	NC_019780	+
1914882	1915194	589565	589868	NC_000911	NC_019780	+
1915271	1915934	589917	590580	NC_000911	NC_019780	+
1915935	1916493	590611	591168	NC_000911	NC_019780	+
1916534	1918613	591178	593256	NC_000911	NC_019780	+
1918814	1919300	593369	593854	NC_000911	NC_019780	+
1919455	1919817	593879	594241	NC_000911	NC_019780	+
1928776	1928951	79999	79816	NC_000911	NC_019780	-
1931157	1932300	77167	76024	NC_000911	NC_019780	-
1934308	1935464	179185	178032	NC_000911	NC_019780	-
1940703	1941152	3721744	3721295	NC_000911	NC_019780	-
1941225	1942107	3721222	3720340	NC_000911	NC_019780	-
1943013	1943957	2849538	2848595	NC_000911	NC_019780	-
1944012	1944087	2848593	2848518	NC_000911	NC_019780	-
1944117	1944302	2848488	2848300	NC_000911	NC_019780	-
1949744	1950139	3303019	3302630	NC_000911	NC_019780	-
1950312	1951522	3302571	3301373	NC_000911	NC_019780	-
1959489	1960960	2828882	2827414	NC_000911	NC_019780	-
1973909	1974633	3428115	3427391	NC_000911	NC_019780	-
1976865	1977985	1992191	1993311	NC_000911	NC_019780	+
1983239	1983938	2738992	2739689	NC_000911	NC_019780	+
1983991	1984407	2739705	2740120	NC_000911	NC_019780	+
1984423	1985631	2740164	2741371	NC_000911	NC_019780	+
1986377	1986450	2742062	2742134	NC_000911	NC_019780	+
1988833	1991272	3399699	3397254	NC_000911	NC_019780	-
1994149	1995255	1768782	1769896	NC_000911	NC_019780	+
1995317	1996752	1769910	1771345	NC_000911	NC_019780	+
1996863	1997168	1771451	1771743	NC_000911	NC_019780	+
1999337	1999535	1772804	1773015	NC_000911	NC_019780	+
2000835	2001658	1314997	1315819	NC_000911	NC_019780	+
2001694	2002019	1315856	1316180	NC_000911	NC_019780	+
2002050	2002209	1316183	1316342	NC_000911	NC_019780	+
2004625	2006545	1317780	1319717	NC_000911	NC_019780	+
2009379	2009515	3708964	3708821	NC_000911	NC_019780	-
2010097	2011361	3707953	3706691	NC_000911	NC_019780	-
2011536	2011611	3706672	3706597	NC_000911	NC_019780	-
2011835	2012125	3706588	3706298	NC_000911	NC_019780	-
2012224	2012616	3706257	3705862	NC_000911	NC_019780	-
2012737	2013479	1753820	1753078	NC_000911	NC_019780	-
2013507	2013674	1753076	1752909	NC_000911	NC_019780	-
2013709	2014149	1752874	1752434	NC_000911	NC_019780	-
2014737	2014960	3536052	3535831	NC_000911	NC_019780	-
2015186	2016788	3535242	3533640	NC_000911	NC_019780	-
2017132	2017957	441644	440819	NC_000911	NC_019780	-
2024098	2024476	2527716	2528093	NC_000911	NC_019780	+
2024604	2024984	2528182	2528561	NC_000911	NC_019780	+
2025362	2025897	2528723	2529258	NC_000911	NC_019780	+
2026750	2027839	40110	39027	NC_000911	NC_019780	-
2036417	2036566	2945962	2946115	NC_000911	NC_019780	+
2037286	2037453	2946711	2946867	NC_000911	NC_019780	+
2039316	2039586	2948284	2948557	NC_000911	NC_019780	+
2043276	2043630	2951736	2952097	NC_000911	NC_019780	+
2043745	2043836	2952275	2952366	NC_000911	NC_019780	+
2043948	2045053	2952549	2953650	NC_000911	NC_019780	+
2045103	2046011	1734388	1735296	NC_000911	NC_019780	+
2062905	2065480	3306755	3304180	NC_000911	NC_019780	-
2065687	2065816	1789468	1789339	NC_000911	NC_019780	-
2066006	2066900	1789226	1788329	NC_000911	NC_019780	-
2087739	2087898	3142306	3142163	NC_000911	NC_019780	-
2090050	2090956	1606680	1607585	NC_000911	NC_019780	+
2091021	2091606	1607651	1608236	NC_000911	NC_019780	+
2092396	2092471	2568371	2568296	NC_000911	NC_019780	-
2093629	2094923	2189355	2188061	NC_000911	NC_019780	-
2096652	2097509	3175318	3176175	NC_000911	NC_019780	+
2134368	2137146	10002	7242	NC_000911	NC_019780	-
2139397	2140353	2489870	2488914	NC_000911	NC_019780	-
2141657	2144225	3432058	3434623	NC_000911	NC_019780	+
2148262	2149227	1485808	1484855	NC_000911	NC_019780	-
2149296	2150298	1484766	1483759	NC_000911	NC_019780	-
2151616	2152140	3255151	3254627	NC_000911	NC_019780	-
2152291	2152630	3252620	3252281	NC_000911	NC_019780	-
2157450	2158282	2710374	2711206	NC_000911	NC_019780	+
2188519	2189964	3736322	3734883	NC_000911	NC_019780	-
2192133	2193357	928648	927423	NC_000911	NC_019780	-
2194403	2194530	2809344	2809470	NC_000911	NC_019780	+
2194591	2197026	2809529	2811991	NC_000911	NC_019780	+
2202951	2203508	1191003	1190446	NC_000911	NC_019780	-
2203536	2204015	1190418	1189939	NC_000911	NC_019780	-
2204114	2205372	1189900	1188639	NC_000911	NC_019780	-
2205790	2207137	303761	302409	NC_000911	NC_019780	-
2207464	2208675	1134220	1135430	NC_000911	NC_019780	+
2208887	2209308	1135632	1136058	NC_000911	NC_019780	+
2211313	2212466	2536144	2537297	NC_000911	NC_019780	+
2213789	2213952	1137535	1137713	NC_000911	NC_019780	+
2214563	2214625	1138542	1138602	NC_000911	NC_019780	+
2214710	2215569	1138754	1139615	NC_000911	NC_019780	+
2215593	2215820	1139640	1139868	NC_000911	NC_019780	+
2230486	2231253	1166771	1166004	NC_000911	NC_019780	-
2251702	2252962	2355818	2357068	NC_000911	NC_019780	+
2253168	2253914	815219	815981	NC_000911	NC_019780	+
2256573	2256675	820398	820507	NC_000911	NC_019780	+
2259429	2259845	892247	892662	NC_000911	NC_019780	+
2260354	2260424	892934	893004	NC_000911	NC_019780	+
2260686	2260851	893147	893300	NC_000911	NC_019780	+
2262180	2262585	893853	894253	NC_000911	NC_019780	+
2264980	2265055	1856488	1856563	NC_000911	NC_019780	+
2265290	2266659	726693	728062	NC_000911	NC_019780	+
2267117	2267304	1411096	1411272	NC_000911	NC_019780	+
2267337	2269013	1411361	1413038	NC_000911	NC_019780	+
2287334	2287710	1264798	1264435	NC_000911	NC_019780	-
2288120	2288271	1264067	1263906	NC_000911	NC_019780	-
2288777	2289414	3619403	3618766	NC_000911	NC_019780	-
2292151	2292450	33084	32788	NC_000911	NC_019780	-
2292506	2294887	32711	30316	NC_000911	NC_019780	-
2297381	2298570	548186	549370	NC_000911	NC_019780	+
2302080	2302236	932045	931900	NC_000911	NC_019780	-
2302639	2303198	931747	931188	NC_000911	NC_019780	-
2312732	2314579	2057792	2055939	NC_000911	NC_019780	-
2325831	2326023	2398697	2398511	NC_000911	NC_019780	-
2331595	2333847	2397381	2395133	NC_000911	NC_019780	-
2334098	2334207	2394965	2394865	NC_000911	NC_019780	-
2338832	2340178	2092139	2093485	NC_000911	NC_019780	+
2374988	2375349	136684	136326	NC_000911	NC_019780	-
2375528	2377511	136166	134160	NC_000911	NC_019780	-
2386034	2387127	3653197	3654290	NC_000911	NC_019780	+
2387428	2388854	2608468	2607051	NC_000911	NC_019780	-
2390676	2391144	2603180	2602721	NC_000911	NC_019780	-
2392722	2392831	1859062	1859170	NC_000911	NC_019780	+
2395101	2396629	1860884	1862412	NC_000911	NC_019780	+
2404636	2404969	1738865	1738532	NC_000911	NC_019780	-
2405109	2405312	1738496	1738299	NC_000911	NC_019780	-
2405679	2405785	1738133	1738023	NC_000911	NC_019780	-
2410113	2410916	560695	559898	NC_000911	NC_019780	-
2411063	2411195	559876	559744	NC_000911	NC_019780	-
2411247	2412084	559692	558855	NC_000911	NC_019780	-
2412817	2414247	3575933	3577362	NC_000911	NC_019780	+
2428005	2428689	2370441	2369758	NC_000911	NC_019780	-
2428822	2429287	2369700	2369235	NC_000911	NC_019780	-
2439092	2440215	1892143	1891021	NC_000911	NC_019780	-
2457091	2458193	1940485	1941584	NC_000911	NC_019780	+
2466554	2468984	46893	49329	NC_000911	NC_019780	+
2478435	2479827	1798785	1800176	NC_000911	NC_019780	+
2480052	2480380	1800240	1800567	NC_000911	NC_019780	+
2480468	2480798	1800631	1800961	NC_000911	NC_019780	+
2484890	2485113	1657406	1657183	NC_000911	NC_019780	-
2495955	2497205	489744	488494	NC_000911	NC_019780	-
2497801	2497997	1960842	1960650	NC_000911	NC_019780	-
2498189	2498921	1960488	1959756	NC_000911	NC_019780	-
2498932	2500120	1959745	1958557	NC_000911	NC_019780	-
2500321	2501150	969626	968806	NC_000911	NC_019780	-
2504482	2505368	1945023	1944137	NC_000911	NC_019780	-
2505480	2506044	1944025	1943461	NC_000911	NC_019780	-
2510286	2511292	2196301	2195295	NC_000911	NC_019780	-
2511514	2512179	2193888	2193223	NC_000911	NC_019780	-
2512639	2513563	607555	608479	NC_000911	NC_019780	+
2513823	2515353	2570780	2572317	NC_000911	NC_019780	+
2521838	2523713	1102473	1100595	NC_000911	NC_019780	-
2529003	2530863	1776085	1774219	NC_000911	NC_019780	-
2530970	2531613	2280830	2281479	NC_000911	NC_019780	+
2539009	2539174	2662955	2663128	NC_000911	NC_019780	+
2539359	2540277	2663314	2664225	NC_000911	NC_019780	+
2540380	2540658	2664329	2664607	NC_000911	NC_019780	+
2545201	2546369	147613	148790	NC_000911	NC_019780	+
2547135	2547270	150173	150304	NC_000911	NC_019780	+
2549347	2549937	1760516	1759926	NC_000911	NC_019780	-
2550837	2551438	2221913	2222514	NC_000911	NC_019780	+
2554010	2555384	55088	56462	NC_000911	NC_019780	+
2560158	2561140	2548257	2547275	NC_000911	NC_019780	-
2578265	2579159	1751312	1752206	NC_000911	NC_019780	+
2582928	2583077	3373754	3373896	NC_000911	NC_019780	+
2586939	2587792	182182	181323	NC_000911	NC_019780	-
2587848	2588652	181252	180448	NC_000911	NC_019780	-
2588932	2589506	180261	179663	NC_000911	NC_019780	-
2589852	2591862	1193394	1191387	NC_000911	NC_019780	-
2594343	2595011	3752878	3752216	NC_000911	NC_019780	-
2596780	2597757	84047	83072	NC_000911	NC_019780	-
2597861	2599184	825698	824375	NC_000911	NC_019780	-
2610794	2612698	947956	946052	NC_000911	NC_019780	-
2613200	2613314	944989	944869	NC_000911	NC_019780	-
2615100	2616530	2062682	2064112	NC_000911	NC_019780	+
2620818	2621268	1667899	1667434	NC_000911	NC_019780	-
2621365	2622153	1667334	1666549	NC_000911	NC_019780	-
2622312	2622486	1666525	1666365	NC_000911	NC_019780	-
2632179	2633433	1874327	1873073	NC_000911	NC_019780	-
2636827	2637582	1428332	1429083	NC_000911	NC_019780	+
2642383	2643052	1431687	1432371	NC_000911	NC_019780	+
2647383	2648558	196514	195333	NC_000911	NC_019780	-
2648584	2649427	195310	194464	NC_000911	NC_019780	-
2649444	2650172	194384	193656	NC_000911	NC_019780	-
2659964	2661116	3052088	3053227	NC_000911	NC_019780	+
2661274	2661466	3053403	3053603	NC_000911	NC_019780	+
2661982	2662041	3054102	3054161	NC_000911	NC_019780	+
2663790	2664036	2813737	2813485	NC_000911	NC_019780	-
2664750	2664855	2812942	2812840	NC_000911	NC_019780	-
2666020	2666321	1199478	1199778	NC_000911	NC_019780	+
2666380	2667512	1199859	1200988	NC_000911	NC_019780	+
2678171	2679663	1463443	1464931	NC_000911	NC_019780	+
2679878	2680389	1465113	1465623	NC_000911	NC_019780	+
2681073	2681179	1466632	1466734	NC_000911	NC_019780	+
2684992	2686022	3098293	3099322	NC_000911	NC_019780	+
2686068	2686117	3099351	3099399	NC_000911	NC_019780	+
2686235	2686784	3099493	3100021	NC_000911	NC_019780	+
2686870	2686985	3100108	3100223	NC_000911	NC_019780	+
2688036	2690501	165958	168396	NC_000911	NC_019780	+
2702027	2703976	1119218	1117272	NC_000911	NC_019780	-
2704000	2704390	1117248	1116858	NC_000911	NC_019780	-
2704505	2705331	1116743	1115908	NC_000911	NC_019780	-
2709221	2709306	1113104	1113024	NC_000911	NC_019780	-
2713376	2716743	564876	561520	NC_000911	NC_019780	-
2717620	2717689	2052592	2052521	NC_000911	NC_019780	-
2718195	2718737	2050167	2049625	NC_000911	NC_019780	-
2735855	2736867	3150557	3149549	NC_000911	NC_019780	-
2751079	2753676	1545954	1548550	NC_000911	NC_019780	+
2753705	2754623	1548583	1549496	NC_000911	NC_019780	+
2779512	2781008	2077228	2078724	NC_000911	NC_019780	+
2791016	2791056	25751	25712	NC_000911	NC_019780	-
2791711	2791759	25711	25663	NC_000911	NC_019780	-
2791830	2791979	25584	25433	NC_000911	NC_019780	-
2793158	2793911	2047904	2047151	NC_000911	NC_019780	-
2803259	2803351	1080103	1080193	NC_000911	NC_019780	+
2819978	2821890	1009998	1011921	NC_000911	NC_019780	+
2822614	2823349	829650	828915	NC_000911	NC_019780	-
2823660	2824823	828713	827550	NC_000911	NC_019780	-
2835875	2836983	2409995	2408889	NC_000911	NC_019780	-
2837014	2837426	2408857	2408445	NC_000911	NC_019780	-
2843732	2844752	1732075	1731062	NC_000911	NC_019780	-
2849033	2850269	1923333	1922097	NC_000911	NC_019780	-
2857873	2858863	3622356	3621366	NC_000911	NC_019780	-
2858874	2859905	3621355	3620330	NC_000911	NC_019780	-
2867372	2867799	914607	914180	NC_000911	NC_019780	-
2867990	2868142	914076	913912	NC_000911	NC_019780	-
2870774	2871324	1294444	1295002	NC_000911	NC_019780	+
2871516	2873151	1295085	1296708	NC_000911	NC_019780	+
2873262	2874060	1296864	1297658	NC_000911	NC_019780	+
2874280	2875490	1297758	1298946	NC_000911	NC_019780	+
2875629	2876653	1299173	1300203	NC_000911	NC_019780	+
2876864	2878035	2748699	2747528	NC_000911	NC_019780	-
2886197	2887416	2928205	2926986	NC_000911	NC_019780	-
2891225	2892990	3057362	3059128	NC_000911	NC_019780	+
2893189	2894574	1441955	1443346	NC_000911	NC_019780	+
2901146	2901821	934217	934898	NC_000911	NC_019780	+
2908349	2909416	577935	578993	NC_000911	NC_019780	+
2917616	2918775	866837	867999	NC_000911	NC_019780	+
2935496	2936496	2131127	2132120	NC_000911	NC_019780	+
2936535	2936932	2132130	2132511	NC_000911	NC_019780	+
2937030	2937366	2132595	2132931	NC_000911	NC_019780	+
2938630	2939659	1216985	1218013	NC_000911	NC_019780	+
2939825	2940292	1218102	1218574	NC_000911	NC_019780	+
2959423	2959750	205050	204726	NC_000911	NC_019780	-
2959785	2960639	204691	203837	NC_000911	NC_019780	-
2960887	2960994	2102250	2102353	NC_000911	NC_019780	+
2961105	2961449	2102540	2102884	NC_000911	NC_019780	+
2962441	2962528	2102985	2103070	NC_000911	NC_019780	+
2995913	2996616	532639	533342	NC_000911	NC_019780	+
2999062	3000540	2647732	2649220	NC_000911	NC_019780	+
3007301	3008439	388254	387122	NC_000911	NC_019780	-
3008543	3008963	387041	386615	NC_000911	NC_019780	-
3017184	3018081	1756680	1755783	NC_000911	NC_019780	-
3018342	3019214	3355595	3356469	NC_000911	NC_019780	+
3019226	3019870	3356627	3357275	NC_000911	NC_019780	+
3022529	3023833	2264313	2263009	NC_000911	NC_019780	-
3067903	3068671	2321000	2321748	NC_000911	NC_019780	+
3068679	3071307	2321785	2324361	NC_000911	NC_019780	+
3071459	3072074	2324449	2325065	NC_000911	NC_019780	+
3072417	3073611	2325289	2326482	NC_000911	NC_019780	+
3073631	3074738	2326645	2327755	NC_000911	NC_019780	+
3084788	3085408	3001594	3002219	NC_000911	NC_019780	+
3085411	3086227	3002243	3003041	NC_000911	NC_019780	+
3086466	3086533	3003989	3004055	NC_000911	NC_019780	+
3086623	3086748	3004149	3004274	NC_000911	NC_019780	+
3086906	3088441	3004357	3005898	NC_000911	NC_019780	+
3104169	3105039	970837	971707	NC_000911	NC_019780	+
3105253	3107167	971828	973740	NC_000911	NC_019780	+
3112718	3113784	2639919	2640985	NC_000911	NC_019780	+
3116178	3116534	2645859	2645515	NC_000911	NC_019780	-
3117891	3118106	2644599	2644398	NC_000911	NC_019780	-
3118369	3119439	2644086	2643018	NC_000911	NC_019780	-
3158103	3159070	3503891	3502930	NC_000911	NC_019780	-
3176781	3177887	1790028	1791133	NC_000911	NC_019780	+
3178002	3178096	1791244	1791339	NC_000911	NC_019780	+
3178322	3178534	1791730	1791941	NC_000911	NC_019780	+
3178739	3179955	1792150	1793366	NC_000911	NC_019780	+
3184784	3186185	3538080	3536682	NC_000911	NC_019780	-
3198675	3199590	436338	435429	NC_000911	NC_019780	-
3203998	3205654	799996	798309	NC_000911	NC_019780	-
3205712	3206706	798206	797215	NC_000911	NC_019780	-
3206738	3206943	797210	797005	NC_000911	NC_019780	-
3212598	3213192	1155904	1156501	NC_000911	NC_019780	+
3213307	3213771	1533101	1533564	NC_000911	NC_019780	+
3214109	3214557	1533903	1534344	NC_000911	NC_019780	+
3222407	3223795	1281770	1280380	NC_000911	NC_019780	-
3223987	3224217	1085705	1085465	NC_000911	NC_019780	-
3233232	3233809	3694047	3693470	NC_000911	NC_019780	-
3235805	3236408	185128	184522	NC_000911	NC_019780	-
3236431	3236626	184499	184304	NC_000911	NC_019780	-
3236699	3236863	184279	184112	NC_000911	NC_019780	-
3236952	3237465	184054	183517	NC_000911	NC_019780	-
3237513	3238028	183469	182963	NC_000911	NC_019780	-
3238040	3238260	182924	182704	NC_000911	NC_019780	-
3244083	3246035	2389595	2387639	NC_000911	NC_019780	-
3246418	3246673	2387563	2387306	NC_000911	NC_019780	-
3246674	3247843	2387281	2386136	NC_000911	NC_019780	-
3248388	3249310	2385305	2384383	NC_000911	NC_019780	-
3249412	3250041	2384294	2383665	NC_000911	NC_019780	-
3250983	3252337	2383250	2381896	NC_000911	NC_019780	-
3257698	3259739	657635	655591	NC_000911	NC_019780	-
3264353	3266472	1596740	1598847	NC_000911	NC_019780	+
3267245	3267557	2551277	2550965	NC_000911	NC_019780	-
3267704	3268302	2550930	2550326	NC_000911	NC_019780	-
3268385	3268990	2550187	2549576	NC_000911	NC_019780	-
3269070	3270199	2549553	2548424	NC_000911	NC_019780	-
3275359	3276647	3374572	3375865	NC_000911	NC_019780	+
3276743	3277571	3375962	3376790	NC_000911	NC_019780	+
3278124	3279212	1305725	1304637	NC_000911	NC_019780	-
3279398	3279611	1304418	1304206	NC_000911	NC_019780	-
3279786	3280917	1304121	1302999	NC_000911	NC_019780	-
3281057	3281707	1302955	1302311	NC_000911	NC_019780	-
3292003	3292089	3544198	3544114	NC_000911	NC_019780	-
3305735	3306941	3102924	3104129	NC_000911	NC_019780	+
3306989	3307138	3105087	3105241	NC_000911	NC_019780	+
3307170	3307657	3105274	3105746	NC_000911	NC_019780	+
3316759	3317157	3333295	3333686	NC_000911	NC_019780	+
3317712	3318719	24607	23601	NC_000911	NC_019780	-
3319689	3319773	23002	22921	NC_000911	NC_019780	-
3323414	3323576	936108	935943	NC_000911	NC_019780	-
3323809	3324549	935842	935102	NC_000911	NC_019780	-
3333012	3333098	3494176	3494262	NC_000911	NC_019780	+
3333272	3334836	2756510	2754949	NC_000911	NC_019780	-
3336486	3338391	246642	244722	NC_000911	NC_019780	-
3338974	3339230	244489	244248	NC_000911	NC_019780	-
3343260	3344579	3714815	3713487	NC_000911	NC_019780	-
3344608	3344917	3713485	3713176	NC_000911	NC_019780	-
3345864	3346774	3135248	3134338	NC_000911	NC_019780	-
3348559	3351319	3445654	3442899	NC_000911	NC_019780	-
3354177	3356296	3499235	3497120	NC_000911	NC_019780	-
3356326	3358238	3497119	3495210	NC_000911	NC_019780	-
3367284	3367407	37440	37315	NC_000911	NC_019780	-
3367914	3367986	36940	36868	NC_000911	NC_019780	-
3371242	3371782	930179	929636	NC_000911	NC_019780	-
3371823	3371970	929595	929448	NC_000911	NC_019780	-
3413099	3414670	67391	68962	NC_000911	NC_019780	+
3415832	3416009	1193820	1193975	NC_000911	NC_019780	+
3416065	3416876	1193992	1194802	NC_000911	NC_019780	+
3417468	3418833	1195039	1196409	NC_000911	NC_019780	+
3420374	3420483	1196919	1197023	NC_000911	NC_019780	+
3425551	3426490	2197366	2196427	NC_000911	NC_019780	-
3428438	3428890	2091425	2091877	NC_000911	NC_019780	+
3433818	3434232	3583954	3583540	NC_000911	NC_019780	-
3434393	3434698	3583480	3583175	NC_000911	NC_019780	-
3434932	3436353	3583071	3581650	NC_000911	NC_019780	-
3493999	3494140	476968	477108	NC_000911	NC_019780	+
3494162	3494458	477110	477405	NC_000911	NC_019780	+
3494520	3494850	477417	477728	NC_000911	NC_019780	+
